V1,V2
1.307705905,1.330615682
1.29373768,1.354526062
1.331607072,1.337246775
1.30690516,1.348269122
1.311079708,1.344262636
1.321679985,1.344260054
1.306428684,1.341543064
1.313940832,1.350009708
1.324215099,1.347605571
1.318355754,1.345528492
1.317394523,1.355003662
1.309916465,1.368224722
1.303478953,1.338012158
1.301796871,1.341456867
1.312344786,1.35895691
1.321183933,1.351542436
1.318540579,1.349618319
1.312763509,1.355011357
1.321171974,1.352132463
1.323362708,1.343191679
1.308372737,1.341546306
1.313933317,1.349016977
1.305828387,1.352134352
1.306967188,1.336053665
1.310760043,1.351318268
1.308787374,1.336308123
1.316999823,1.344051082
1.322258976,1.354579979
1.309223381,1.328915334
1.29519993,1.360975271
1.305101249,1.36287605
1.30916875,1.35106188
1.303593808,1.345088236
1.312100689,1.349406251
1.311633727,1.351190744
1.314484438,1.321117859
1.307660187,1.352065098
1.324892112,1.34992433
1.326885913,1.339583158
1.324052657,1.346105818
1.305610692,1.336191829
1.305112631,1.350261625
1.320661837,1.358223358
1.319223834,1.35099001
1.313160365,1.34243149
1.317893149,1.336194311
1.323023434,1.344827117
1.318044415,1.339761205
1.317053437,1.333021525
1.32389258,1.35449138
1.322268606,1.360514123
1.319839256,1.353040536
1.311945541,1.344424388
1.312860956,1.354195213
1.323121417,1.352511274
1.319965511,1.339483147
1.316624755,1.354706859
1.300344203,1.340844932
1.302437711,1.344815786
1.308450419,1.343152178
1.325679591,1.366802809
1.322045408,1.347283831
1.320427105,1.350502031
1.308485303,1.358154244
1.309721139,1.336984715
1.334364562,1.342955385
1.302025827,1.351749511
1.318468005,1.350198945
1.32269803,1.343833896
1.308382307,1.337792883
1.33104244,1.352756745
1.300890983,1.318712399
1.306760292,1.340521659
1.326133643,1.344068956
1.309405274,1.354867869
1.314276437,1.358592719
1.312996568,1.352689581
1.327014854,1.360350192
1.306629772,1.348718555
1.309503507,1.3404268
1.316128424,1.344483738
1.307290161,1.354256809
1.313260448,1.343791887
1.296136841,1.343302263
1.2916535,1.3435067
1.317136277,1.354724271
1.301751968,1.336421145
1.301991316,1.335419726
1.318112816,1.339887661
1.310817904,1.351785564
1.318429751,1.349095502
1.317497932,1.335674647
1.313903374,1.356399499
1.309216069,1.33899361
1.323662773,1.347804425
1.3147541,1.339972925
1.308415897,1.346667963
1.324876613,1.341746364
1.335371703,1.330589472
1.336035566,1.332809358
1.319775471,1.351320995
1.313383549,1.351125181
1.31836695,1.330013588
1.324380783,1.359643864
1.31520405,1.346925238
1.319651861,1.348340509
1.308116576,1.355536823
1.31530092,1.359883293
1.313918735,1.341881355
1.30995486,1.328763132
1.317990254,1.347035974
1.315292054,1.355005366
1.320286669,1.34966045
1.321703906,1.34898152
1.318072746,1.343616883
1.317410746,1.350977072
1.322665461,1.352076121
1.320644175,1.353283665
1.319738483,1.337280906
1.316010005,1.35244646
1.325163038,1.350911872
1.315060569,1.351338431
1.310290249,1.350373748
1.321097395,1.348683625
1.316250604,1.342441752
1.323508742,1.354728899
1.317269193,1.342972921
1.302067345,1.342908673
1.322276096,1.353595551
1.331709305,1.329157239
1.303990015,1.356166981
1.308007455,1.360181475
1.330113858,1.351632261
1.314616918,1.347419345
1.309899523,1.341335291
1.314698682,1.354138402
1.317210764,1.340382137
1.307849685,1.342863617
1.327393185,1.341151426
1.296451873,1.339651979
1.30999356,1.344369578
1.299215674,1.3459863
1.320363046,1.352843056
1.314517035,1.349148842
1.307113987,1.343828021
1.323982123,1.338872106
1.315489092,1.329263116
1.329648628,1.350718516
1.31074924,1.344778028
1.317617963,1.325434707
1.320162013,1.350323419
1.316757698,1.349026688
1.315221874,1.337728227
1.316424191,1.340593514
1.320609297,1.363831567
1.326621652,1.340445333
1.316024857,1.347442715
1.320716911,1.337662515
1.31295669,1.357236409
1.325777631,1.34489628
1.308139111,1.348978597
1.305992912,1.354341135
1.312628732,1.339172832
1.316548244,1.344773202
1.299449218,1.338018269
1.314807798,1.328806768
1.314964365,1.334253256
1.330514688,1.344072999
1.316747256,1.351840239
1.296890573,1.339890828
1.315736727,1.354171183
1.319748064,1.343062171
1.310252759,1.330915621
1.307488614,1.349277152
1.296235703,1.365602037
1.310250057,1.327236421
1.319177042,1.351241828
1.317296069,1.341524173
1.324589692,1.354951085
1.316696055,1.324269462
1.322823713,1.350935076
1.322004692,1.348992143
1.311078204,1.34965411
1.310706333,1.342603803
1.317488096,1.334595943
1.319364697,1.352083913
1.31541187,1.344836095
1.331586572,1.354884892
1.309257723,1.353005539
1.309899516,1.349767683
1.310376405,1.333584805
1.307436214,1.339971078
1.317948387,1.34947369
1.320033545,1.342843372
1.32736976,1.336751656
1.316223136,1.344648857
1.315158585,1.3435934
1.311996549,1.348446204
1.29550009,1.339070228
1.302870092,1.34311412
1.31023511,1.340596134
1.321840491,1.345233968
1.320068466,1.34500569
1.327531573,1.341547209
1.314998445,1.339582237
1.308596287,1.335254365
1.3107478,1.333026281
1.320618528,1.356486166
1.305386954,1.346086891
1.323435656,1.33291007
1.306701977,1.349978464
1.321147919,1.354376162
1.327861236,1.342223406
1.30744668,1.345356845
1.314459546,1.344633415
1.3150595,1.344990846
1.310256296,1.349040235
1.31550563,1.339468096
1.311178096,1.353301602
1.310194808,1.341920573
1.31453658,1.337038783
1.304215649,1.347678056
1.298723735,1.347397327
1.297881347,1.343763599
1.315581438,1.338262781
1.310323507,1.357334237
1.318254053,1.335074041
1.323003392,1.34427164
1.329835538,1.338128979
1.306256786,1.346445476
1.309210032,1.339711129
1.311260653,1.341185658
1.322666213,1.336946374
1.319915798,1.344691249
1.30500873,1.338814644
1.303706703,1.345299021
1.301926869,1.354033012
1.327303575,1.353551775
1.330293684,1.343458821
1.315637534,1.348720961
1.312582964,1.346240014
1.313203594,1.337362518
1.312048949,1.349165478
1.309618229,1.354482447
1.319501553,1.350536025
1.314915695,1.359830887
1.319669223,1.344752602
1.314259782,1.345658487
1.315446449,1.369917628
1.313123977,1.344623149
1.313827225,1.344660292
1.307535723,1.342504753
1.32748194,1.353608738
1.307832765,1.348999472
1.305580295,1.345918028
1.312585456,1.357419019
1.323649582,1.350299465
1.317986,1.343933789
1.317051371,1.347294196
1.321370568,1.337685595
1.310271855,1.349096296
1.30621405,1.34104542
1.32226428,1.337029675
1.319904016,1.347067307
1.295251768,1.339369924
1.312882639,1.335491313
1.316186933,1.355932104
1.313826796,1.340133274
1.308936201,1.344051833
1.307077841,1.349781803
1.307843804,1.342105729
1.321069436,1.345516359
1.319362319,1.344810446
1.30795745,1.345671403
1.306486228,1.350813633
1.323934245,1.356620291
1.312487171,1.349690868
1.304543418,1.346307232
1.314819968,1.339305838
1.325390791,1.330434674
1.312292305,1.340019203
1.314451883,1.35061087
1.323114531,1.350850162
1.311806825,1.353882695
1.316589079,1.341516889
1.309086895,1.343281089
1.316848156,1.347395866
1.304834214,1.338846777
1.319825246,1.335984255
1.315372667,1.338308945
1.321427584,1.352341073
1.31792323,1.35285257
1.309573346,1.345682216
1.303665899,1.353542905
1.317860404,1.348254454
1.298272449,1.350881869
1.317984705,1.338004691
1.321458644,1.359306034
1.320104805,1.337419681
1.309567189,1.343870423
1.327271927,1.356808029
1.330563465,1.34341293
1.317961108,1.357725488
1.315069068,1.345633602
1.32255908,1.350627178
1.313956814,1.339881015
1.300791368,1.351848293
1.338162635,1.368285204
1.304229997,1.332228235
1.307736127,1.331947342
1.32625837,1.340092678
1.296197999,1.350615667
1.320536931,1.327187694
1.325957498,1.334920097
1.321216685,1.345635383
1.318099497,1.347449188
1.29970934,1.342485063
1.320846951,1.33820185
1.313458843,1.360449615
1.313816638,1.350079572
1.310217072,1.345748362
1.30638377,1.331097737
1.311656131,1.364193221
1.314862727,1.364999037
1.329782017,1.356122084
1.305327725,1.345855349
1.310548112,1.346542608
1.314451369,1.341101094
1.31399847,1.344356939
1.333560426,1.350037016
1.308795261,1.354627289
1.312417723,1.357513814
1.297146807,1.350237102
1.319667203,1.350174592
1.305355513,1.353690953
1.330855124,1.352990754
1.32013314,1.342624051
1.309443705,1.337269555
1.310910404,1.335170044
1.318659283,1.349240221
1.31904672,1.35082957
1.303523364,1.340081311
1.318009328,1.355875823
1.308428757,1.340824416
1.304559291,1.345483761
1.328080158,1.350444257
1.312313533,1.34172041
1.311519074,1.358647947
1.318430573,1.354161808
1.318993736,1.348048468
1.304353913,1.342433307
1.301327157,1.346840008
1.304415873,1.35085419
1.303360304,1.340008512
1.32642684,1.350647842
1.304199357,1.34019122
1.328147006,1.341015602
1.30559823,1.355175604
1.312276645,1.361875031
1.321343168,1.347664704
1.309907191,1.346101728
1.305267437,1.33855281
1.309832583,1.347226658
1.315027297,1.354109334
1.322778882,1.344474953
1.31151905,1.354513766
1.305069921,1.355262645
1.308913945,1.334398198
1.333643464,1.347173017
1.303402712,1.333714541
1.320546086,1.343686736
1.305486014,1.348927944
1.297373505,1.342317941
1.307748294,1.351366257
1.302100105,1.345198863
1.317121593,1.348430693
1.311517244,1.351393223
1.318872177,1.333801226
1.308409326,1.351548269
1.32233734,1.342607752
1.318174254,1.360406234
1.30932979,1.349529184
1.299216495,1.334139841
1.315089294,1.344997412
1.309283664,1.340905044
1.316925417,1.339996032
1.305852901,1.343633122
1.307418057,1.352838318
1.30585154,1.351960782
1.315108918,1.351132017
1.310271878,1.342204843
1.318447042,1.340974319
1.32147707,1.345408532
1.317608799,1.348244814
1.323913581,1.351184553
1.330308926,1.344831801
1.307651233,1.349976008
1.321058064,1.344049197
1.305116799,1.344620654
1.322080547,1.347240676
1.327795465,1.354582946
1.315726308,1.365677103
1.321895199,1.362559689
1.326469249,1.336482593
1.304273219,1.338609397
1.312043278,1.343276524
1.301557081,1.351461643
1.319397437,1.338664401
1.318645054,1.354231144
1.323969163,1.344626214
1.312429423,1.352104115
1.313337333,1.351006752
1.315659742,1.345031383
1.295281276,1.336683322
1.316798784,1.348202239
1.317152092,1.34333455
1.311719375,1.341598587
1.319588123,1.361981072
1.314747734,1.342618911
1.323624991,1.336892992
1.303947745,1.342514241
1.325227874,1.352569042
1.319140771,1.344690888
1.313682066,1.329409761
1.330110483,1.346683534
1.318175615,1.353373051
1.313259249,1.34738038
1.311689985,1.352355748
1.308170988,1.3483631
1.325569527,1.348650475
1.306653753,1.345862827
1.309646814,1.344885737
1.319434806,1.345153698
1.321752914,1.358436994
1.300642453,1.339824358
1.305173953,1.34197455
1.320068496,1.355424874
1.303679838,1.341207565
1.313437805,1.355645025
1.303675912,1.344255994
1.314425548,1.330721136
1.320372534,1.334899595
1.317224978,1.342729135
1.314745286,1.343293131
1.314603126,1.320774521
1.318403534,1.354428091
1.305177926,1.334791447
1.309466307,1.354259311
1.31670741,1.341757539
1.328998747,1.359753513
1.312213151,1.348575347
1.31975228,1.337562615
1.308655318,1.336774851
1.314284382,1.353287646
1.321329183,1.336161581
1.317685912,1.345420699
1.318925894,1.354021588
1.304532218,1.341490399
1.317555716,1.354565686
1.305905898,1.345164435
1.318417222,1.346772727
1.320383898,1.34533984
1.314967237,1.343533721
1.321417578,1.343302096
1.332868765,1.34735469
1.320202556,1.338612975
1.319675399,1.338878786
1.310910506,1.347682544
1.312018877,1.348288149
1.313362253,1.357906013
1.317609012,1.338426163
1.307584018,1.355556434
1.311329949,1.34648092
1.304158256,1.342671084
1.303927568,1.344497038
1.309140063,1.331327078
1.314274967,1.340348787
1.336020258,1.351519527
1.306198491,1.351319276
1.325440374,1.35473695
1.31425765,1.338652804
1.313868726,1.334563637
1.3021442,1.355471472
1.311019424,1.352279708
1.313857473,1.359491696
1.324127438,1.348974912
1.315115783,1.358990999
1.321731534,1.350668455
1.304403175,1.350548406
1.316428718,1.351046854
1.317574389,1.345230438
1.315748174,1.338754287
1.320992643,1.348551792
1.31531852,1.326201023
1.30860847,1.333521824
1.308237475,1.349833383
1.309980737,1.341243461
1.330762397,1.345133418
1.318652582,1.355859587
1.319963282,1.347044883
1.314546276,1.345868989
1.308321546,1.354127654
1.310838564,1.343560186
1.309358531,1.337572468
1.319198228,1.358837183
1.315185295,1.342002515
1.318090478,1.354817069
1.318843182,1.341773851
1.31283427,1.330453337
1.315313303,1.339986539
1.30700099,1.340391937
1.310925722,1.335747894
1.324410841,1.344111554
1.310479271,1.349935391
1.319459184,1.34707455
1.319959315,1.337367935
1.307816702,1.347089322
1.331612666,1.339093564
1.309740234,1.354681005
1.322241474,1.350082024
1.313749311,1.336957439
1.310994577,1.334747787
1.301442055,1.332737767
1.305090392,1.344832987
1.300678975,1.339865145
1.315310785,1.332153033
1.309849725,1.362866331
1.308232583,1.341579636
1.312026744,1.346013715
1.324092812,1.354575231
1.305981676,1.352036378
1.305388521,1.345016288
1.308354572,1.351466149
1.323433202,1.35056243
1.322001893,1.347260113
1.308064373,1.354083813
1.322057496,1.342385034
1.312100807,1.345942983
1.309562276,1.340942123
1.31179472,1.34443008
1.322043537,1.359901911
1.309785645,1.341532849
1.328266651,1.348139795
1.326170926,1.333326022
1.326320597,1.335402799
1.315057769,1.36128427
1.297852279,1.341891745
1.311780499,1.361754921
1.316868788,1.343069849
1.300653675,1.355541617
1.323558089,1.338944681
1.315480405,1.350096112
1.31434598,1.339694362
1.314516334,1.356423522
1.30020534,1.356661429
1.324253034,1.346375861
1.313616454,1.331582224
1.303395666,1.3424368
1.307664426,1.351732462
1.300135029,1.353572371
1.301584824,1.340639142
1.30684807,1.364434617
1.314230117,1.342606427
1.307394206,1.336263435
1.31710442,1.352874362
1.313084075,1.353646196
1.309037414,1.338728371
1.321530629,1.351492896
1.33255611,1.357380105
1.316878297,1.341736435
1.320224766,1.340537029
1.299248022,1.332765091
1.314434109,1.347175111
1.308174799,1.354132037
1.318762047,1.350617997
1.323697012,1.353375704
1.324177052,1.340304384
1.306706207,1.345969132
1.322785907,1.357420743
1.29629986,1.347638402
1.306068006,1.33405176
1.314909155,1.341341827
1.315195503,1.335969186
1.31580938,1.337957871
1.330287555,1.342657345
1.305431787,1.350700785
1.326872879,1.362122812
1.318250255,1.353741152
1.304520496,1.339432908
1.301158683,1.351335138
1.313050949,1.338518555
1.311623839,1.341468002
1.308192101,1.348527382
1.316314387,1.331532513
1.321457754,1.358861042
1.31113048,1.337800894
1.298550424,1.351117796
1.310677038,1.330295677
1.308718886,1.325871375
1.314697525,1.334134181
1.328956603,1.345689924
1.311098688,1.343344301
1.304264717,1.344924468
1.315815617,1.337927305
1.317957867,1.35384976
1.311147474,1.356045641
1.321111947,1.336990245
1.33561984,1.344956577
1.302237686,1.338995995
1.317302647,1.340402274
1.296996916,1.360104441
1.314029348,1.346264718
1.327912034,1.349134487
1.305473583,1.345493785
1.302200423,1.35002525
1.324477111,1.347470286
1.317619271,1.351089971
1.306028585,1.354599708
1.313082701,1.349936932
1.31827522,1.332645653
1.315237506,1.356763001
1.309362243,1.356384723
1.316402351,1.328386282
1.315837843,1.356375733
1.308586275,1.359441223
1.311931116,1.34722095
1.303813321,1.343743016
1.306347223,1.356372283
1.304044856,1.351011651
1.317704755,1.352022267
1.314489884,1.355527225
1.303927376,1.351830605
1.31870214,1.342190955
1.322805433,1.354971482
1.311740995,1.339947681
1.309535896,1.343367201
1.311742022,1.354329841
1.325009568,1.34297387
1.308528645,1.353169501
1.328333393,1.344409966
1.312384429,1.333088894
1.316716839,1.35359431
1.305131145,1.358183984
1.318704524,1.340031067
1.296168605,1.33760477
1.325610352,1.356703224
1.315085503,1.34257385
1.306597675,1.347011192
1.316974871,1.33988668
1.32222621,1.347159315
1.315350399,1.333555531
1.318274163,1.351669544
1.311530088,1.353585932
1.318548569,1.341030195
1.316012542,1.361075286
1.321285189,1.347686671
1.331385963,1.353922723
1.314488136,1.332024622
1.319594113,1.355279386
1.318169817,1.351387851
1.32448489,1.349200544
1.307441155,1.351678119
1.339814879,1.344235082
1.319228042,1.330042917
1.322079823,1.347599523
1.302429121,1.348264779
1.319423887,1.331588869
1.30856108,1.339163993
1.306630659,1.344797938
1.314439134,1.342965107
1.305025767,1.348602123
1.337657756,1.349819157
1.323348148,1.331763168
1.326351708,1.35703552
1.30363426,1.352889735
1.310043314,1.329460972
1.334758094,1.352611027
1.299582635,1.348904037
1.307167384,1.342217228
1.306658687,1.335035492
1.31473733,1.349454392
1.316184583,1.351656818
1.309701527,1.364225417
1.325226259,1.349672584
1.307225834,1.350508816
1.31419493,1.356173898
1.32097944,1.349237597
1.323596671,1.349994754
1.302215518,1.34778011
1.306823045,1.32872835
1.324493873,1.3444078
1.319011037,1.352541271
1.306396856,1.340327308
1.322022631,1.34501546
1.30970627,1.346483599
1.316086696,1.344541439
1.322541774,1.349189733
1.315850053,1.328682438
1.325999316,1.371665498
1.313356607,1.335549271
1.322205233,1.343271249
1.317363185,1.353862678
1.315602902,1.342366087
1.320639598,1.338034396
1.314071119,1.346576845
1.319934402,1.351252429
1.309591859,1.345578272
1.312883649,1.344925834
1.321032012,1.341288824
1.297379767,1.338665502
1.324065292,1.357100655
1.305328776,1.348777477
1.320499396,1.340642768
1.304614005,1.343091994
1.31626747,1.33872603
1.31609239,1.358797499
1.326272751,1.347739727
1.29888554,1.349713397
1.305439054,1.355292212
1.310161603,1.344257805
1.32372726,1.355373657
1.318319392,1.354694801
1.325028701,1.35288096
1.310705861,1.342110684
1.315849717,1.354654816
1.305105975,1.339931156
1.320829773,1.348669815
1.317856312,1.342086043
1.326192934,1.357183154
1.307015792,1.354452814
1.324390208,1.341687987
1.306300862,1.339334251
1.321035402,1.355424262
1.329701123,1.347426206
1.312466682,1.356140343
1.333138813,1.352659591
1.315785245,1.351518866
1.315900502,1.352298884
1.334706344,1.343073615
1.306992365,1.355649282
