"V1","V2"
198931886,0.35496493854424
201169128,0.311307907226688
199934451,0.954731632879911
199813704,0.871829858420121
198809857,0.302690552148624
198097360,0.0994114672117091
201144274,0.321706317211643
199944622,0.961749936504888
201080416,0.349450551164733
198239828,0.127425253013899
201039442,0.368028994394268
199804014,0.865225389580051
200013870,0.990416688010506
199959277,0.971867412310559
200486241,0.6736883691376
201401796,0.224757141338117
198604302,0.22678028067126
199968581,0.978293133879386
197121291,0.0126667587392282
201510702,0.190775127364578
199899783,0.930839271084568
199600410,0.72930488889241
200698477,0.545251535270683
200543548,0.637840657887799
200074668,0.94844220856314
199177693,0.476384639526444
201669236,0.148294400215781
199452276,0.635259941467804
200223333,0.846638510210679
196563966,0.00292363464092275
200808184,0.483990573557669
201240448,0.282712611102012
197836460,0.0609777509142712
201471834,0.202440492908957
199339129,0.567102840319747
200589300,0.609811912326313
200924818,0.423186391934108
199276870,0.531157082355418
199144468,0.458752407059529
201455174,0.207596694335707
198556554,0.211283165442845
200974768,0.398578402051477
198288213,0.138225367461314
199644066,0.757896978468289
199681503,0.782684315098542
200733305,0.525394248365479
201339263,0.246121753446261
201569651,0.174038805818869
200596914,0.605200980407031
200581446,0.614584468210425
200857119,0.4579194534238
199877925,0.91580586304893
200965737,0.402962594456967
200050157,0.965353773493974
198238789,0.12720075072333
198767839,0.285940698849609
200124364,0.914233190335863
199338407,0.566679395090501
201155313,0.317060148481344
200405164,0.725680253734043
197617291,0.0390689161708313
200432929,0.707718184966648
202165471,0.060747473001124
199534496,0.686850519485074
200697807,0.545637158884991
198794143,0.296351557777815
201382732,0.231125113368586
200530030,0.646224633818662
199848659,0.895725407586469
199585533,0.719644440337274
197591905,0.0370289308007735
200658210,0.568664795961741
199217154,0.497799835246564
199461298,0.640840936062834
200408012,0.723830632445229
200800378,0.488222586246695
201259172,0.275510178451132
201621445,0.160260916730859
200195843,0.865322787683626
200471774,0.682860587308893
199926315,0.949120041582397
201363101,0.237815360632656
198901906,0.341622153685907
198956212,0.366029767072222
200245576,0.831582836640597
198072268,0.0950295024382778
200657695,0.568967328323216
201405513,0.223530292486888
199981022,0.986887523756947
199704429,0.797975267094007
200274809,0.811890271670462
198914642,0.347250688505809
201015336,0.379241159074819
200074577,0.948504956550507
199363488,0.581477224583453
200749919,0.516053787850741
200585815,0.611927573552276
200094419,0.934831364171737
199220127,0.499433762576107
203234773,0.00508876931441553
200066723,0.95392175222628
201026515,0.374015697663227
199907719,0.936303858913004
200985918,0.393205324996584
201207474,0.295704340882867
200969128,0.401313020761062
201434400,0.214158766946581
199498362,0.663979564870726
199743494,0.824206844300138
201754917,0.128565454362206
201142052,0.322646874577103
200898523,0.436490265666147
199063884,0.417543906871731
200337110,0.770331167784868
199616744,0.739961107762787
199688594,0.787405138158434
200067077,0.953677555603021
198691965,0.257307934987897
199805044,0.865926974010884
198597661,0.224577616977539
200440256,0.703004632324351
198846553,0.31784241693606
201990574,0.084732095890586
201753623,0.128847432474172
199608490,0.734569853230807
200389882,0.735632186430929
199035813,0.403717952991489
199371331,0.586141419039495
200362187,0.753780203700469
200124145,0.91438364131907
200306459,0.790703239693416
198416403,0.17024479670692
201515196,0.189458938601024
198688912,0.256199011481296
199630031,0.748666554574898
199835465,0.88669354969723
199929125,0.95105789383891
198815369,0.30493528923636
198901625,0.341498630748363
199559848,0.70307145755117
202153967,0.0621300649640426
201568839,0.174261640563601
200575953,0.617932080691027
200130045,0.910331485017608
201499498,0.194085806211234
198899186,0.340427687890032
199500008,0.665014821979205
199354021,0.575870476343838
201045943,0.365040951587422
199553561,0.699035883787086
201118223,0.332846143557328
197528848,0.032350465596943
198492880,0.191829023557745
199625088,0.745424162573964
199060935,0.416078436503193
200117574,0.918899260675361
199965404,0.976098788842435
199151489,0.462447624699671
197608793,0.0383756494930901
200317095,0.783617066137971
199731535,0.816154214178768
199907843,0.936389267586749
200434888,0.706456828938436
200260272,0.821668956868668
199968257,0.978069340181666
200450514,0.696424701031027
199791799,0.856913390971628
199888405,0.923010332989919
199731050,0.81582804102799
201400888,0.225057569499561
198990567,0.382018460241329
201190734,0.302450524065908
199207386,0.492451545109228
200191899,0.86800986946191
199312891,0.551812737638054
199666242,0.772551639516157
197817315,0.0587263240709484
199607123,0.733678224716222
200600258,0.603180850772856
201268912,0.271813493520923
200396677,0.731201556839342
200411298,0.721698556546017
198985336,0.379556700228279
201094561,0.343177640989344
199184416,0.479997116169336
201527014,0.186029679553497
201003551,0.384798254066104
198085844,0.0973807461753464
200749334,0.516381208273931
199629541,0.74834493641045
202494617,0.0307437086375868
197999015,0.0831166888839679
201938483,0.0931999764223028
200574574,0.618773739087553
201196090,0.300281018430289
200429921,0.709656529657664
201051463,0.362515735180288
200112043,0.922702222119112
198899560,0.340591768077287
200106044,0.926828963179217
200021633,0.985053256769622
200127319,0.912203435212294
200285434,0.804761515093473
200273197,0.812973209292326
201611136,0.162935390331289
199826892,0.880832766993883
200050321,0.965240560030175
200359405,0.755610927091852
200531292,0.645440005173221
202182621,0.0587337337963454
200129841,0.910471555167413
201165891,0.312649504498042
198450389,0.179600767126749
198924261,0.351540582463609
197742291,0.0505584686245404
200686733,0.55203041223224
199937670,0.956952488432568
199976030,0.983438752357517
201160347,0.314956087773187
201164114,0.313387611307517
198958493,0.367078216071433
198037806,0.0892648991106711
199141508,0.45719950515746
199127011,0.449636744135492
198644019,0.24027533120455
199257211,0.520051728187995
198898111,0.33995634908793
199794702,0.858887407889393
202680670,0.0202599351425616
202377532,0.0394964475774052
201417317,0.219665993423434
199540918,0.690946240381634
197430638,0.0260742226021167
198923753,0.351313187720424
198655067,0.244127834882054
199328080,0.560639373745725
199484633,0.655369793062437
200414319,0.719740327639362
202599203,0.024388878080518
199812641,0.871104898290666
198984277,0.379059514427678
199981749,0.987389800699106
199963819,0.975004100356056
199274235,0.529661621706305
199231858,0.505908679041301
198761909,0.283628224359779
199633987,0.751264726201553
199350653,0.573881981725251
199137137,0.454911759807009
199195362,0.485910562647401
199307388,0.548631764065048
199123746,0.447943305439162
198211358,0.121384216544491
199452592,0.635455071202206
200056183,0.961194346500798
198040863,0.089764596805787
199824066,0.878902234419032
199997519,0.998286026267229
199721741,0.809573781535246
199376893,0.589459594828654
198709760,0.263837773600783
200215890,0.851689286825213
200902195,0.434618079196824
200884124,0.443876347835406
198672821,0.250409244474557
200615762,0.593854695281902
199345019,0.57056291335907
199140438,0.4566388794511
201230701,0.286511992383598
200902038,0.434698031365682
197989781,0.0817048733312851
198021244,0.0865964961362111
201772117,0.124862764478167
199502124,0.666346625901978
200578239,0.616537948731633
200344706,0.765306322690291
201430179,0.215510182082824
198003195,0.0837622487671874
200934446,0.418375140654362
198081333,0.096594375621397
200134240,0.907451745033955
201267316,0.272416895760334
200618557,0.592180456417839
200977588,0.397215311048798
200585959,0.611840090244507
201329900,0.249439293509596
200636032,0.581762179070324
200451823,0.695586679722078
198946653,0.361656377936514
199725279,0.811949380588436
200250582,0.828202708801581
198985991,0.379864414271006
200183084,0.874021076486094
200156351,0.892294191255938
197946885,0.0753994059810053
200706683,0.540539512518434
200892933,0.439349256260051
198918250,0.348855869632014
199318695,0.555177489439167
199898013,0.929620916083564
198796212,0.297181072526667
200166062,0.885649179484495
201549341,0.179676595436905
200071939,0.950324095894476
200283879,0.805803831401882
198711399,0.264444899281045
196910271,0.00745622572245403
199225229,0.502244388431278
201482130,0.199300940459679
198893486,0.337933270484791
200984717,0.393781957656687
200384916,0.738875811076376
201843371,0.110402700830327
200338870,0.769166039654074
197981323,0.0804288340906126
199835891,0.886984941604613
201834003,0.112224642211443
202545919,0.0274679539443399
200860712,0.456036768820288
199966420,0.976800518329688
199712866,0.803622402303456
199077215,0.424206437697227
199596443,0.726724620286243
199424284,0.618076695549668
200016126,0.988857969616767
200837715,0.468161921596632
198187505,0.116497336707709
199440498,0.628005198332685
200249631,0.828844595851882
199200428,0.488660691919092
198911214,0.345729949383486
200061815,0.957307829183137
199911902,0.939185422519256
200580569,0.61511840466079
198924574,0.351680736265893
198975730,0.375061500309815
200071156,0.950864095398577
198109982,0.10167587990214
201777973,0.123621278203979
197710541,0.0474004535516292
200022237,0.984635980348961
199868922,0.909622251104577
198555311,0.210890224543656
202064712,0.0737646730816236
197990569,0.0818245888395487
200950498,0.410425716403408
199636860,0.753153389884047
199845321,0.89343907887398
200213205,0.853512817672339
200816753,0.479367905285067
198980881,0.377467844354174
202043119,0.0768320808015863
200674821,0.558948273229886
199715505,0.805390885298871
198696021,0.258786317576198
200772451,0.503525208258172
200623721,0.589092869909638
199733487,0.817467298575119
200242804,0.833455878609018
201574645,0.172672995040772
202471274,0.0323419291130507
199399761,0.603192320209852
199421351,0.616288053545919
198553332,0.21026570826897
199958020,0.970999407660251
200357637,0.756775091794473
198519981,0.199941729466828
200205607,0.85867724816491
197850317,0.0626515401101475
198974089,0.374296885286167
199231665,0.5058017965816
199804407,0.865493069002104
199853152,0.898804206157787
201953333,0.0907195148675426
199366339,0.583170692062916
200544427,0.637297080508675
201246866,0.280229602922002
200707125,0.540286287760696
199583224,0.718149040964455
199381776,0.592379813751642
199003544,0.388167712918105
199967058,0.977241180507185
198589427,0.221867876946091
201172565,0.309887580637113
200772335,0.503589294491987
199098481,0.434962392282663
201490518,0.19676960933962
198822170,0.307720152575734
200822584,0.476236119019773
201233028,0.285601808925843
200046940,0.967574690592881
199674712,0.77817070392291
199840179,0.88991885754895
201057879,0.359594412467355
198065942,0.0939495382884086
199770763,0.84263655566545
199258742,0.520912270104247
199280655,0.533308951960272
198891977,0.337274876739634
202180853,0.0589387346044007
200480322,0.677435306176791
200955650,0.407893443095156
199430218,0.621702370855507
199018740,0.395444612619408
198617376,0.231161550208936
199303188,0.546210088255579
200278128,0.80966171068775
199107124,0.439378464030085
199172065,0.473372031345441
200298113,0.796275886474882
199987240,0.991183624420347
201857777,0.107646622375856
199674668,0.778141483704362
197647009,0.0415775349638964
199068149,0.419668719623986
201223475,0.28935084843209
200736607,0.523530986816896
201339683,0.245973665448328
200224021,0.84617195203801
199535250,0.687330920399992
200284239,0.805562492679545
199280713,0.533341960701982
201323849,0.251599864536882
199753326,0.830841181185401
200571638,0.62056736169966
200250171,0.828480103350042
200050138,0.965366889733139
203145708,0.00644518869305883
199258606,0.520835797784854
200774358,0.502472270283905
199090273,0.430792399788181
201575780,0.172363704368856
200099353,0.931434052575143
200152141,0.895177376181906
199601430,0.729968827916624
200630707,0.584927762432689
198369931,0.158049187620166
199440936,0.628274350825405
198525980,0.201770922025706
200850274,0.461518183101197
200578517,0.616368502754079
198770689,0.287056610995485
198797813,0.297824018534951
199839505,0.889457595397581
200585594,0.612061846894128
200312134,0.78692010998809
200719082,0.533458637806463
199621776,0.743254151620802
198908327,0.344452507692025
199847465,0.894907489083996
202927734,0.0112299786950649
200051651,0.964322452534685
199594697,0.725589943533737
198431885,0.174460505350587
198668012,0.248696769848821
201310317,0.256478743535488
200524788,0.649487970673927
200216474,0.851292764991131
197522141,0.0318840234594302
201035517,0.369840386116419
199799375,0.862066859276257
200539043,0.64062962174757
199878878,0.916460725586882
200428897,0.710316821382589
202052743,0.0754523293606352
201120114,0.332029235512883
200503094,0.663064343023925
199101442,0.436472398844702
199864835,0.906816922962799
200964889,0.40337574370063
199900247,0.931158685993608
200368762,0.749458971862867
198525115,0.201506419248477
201343963,0.244468139442749
198877336,0.33092969411176
198299179,0.140768469389157
199676588,0.779416839061614
198919409,0.349372501566052
200143342,0.901207730321541
202338411,0.0428573449605482
199829105,0.88234503448021
199988804,0.992264258393006
201050259,0.363065590209689
197446660,0.027019967127187
200117687,0.918821584059883
200495111,0.668088494380502
199272007,0.528398820844426
200748968,0.516586110675683
199118342,0.445148422143542
198984203,0.379024787440389
199120857,0.446447911050279
200766758,0.506675479577117
197648913,0.0417428061423847
200367109,0.750544625309796
201389292,0.228919559065754
199330333,0.561954438184928
199674343,0.777925662263144
201084515,0.347625313610486
200457504,0.691954023747081
199928322,0.950504093206756
199686163,0.785785813648554
200232667,0.840313430005133
200607305,0.598933682022004
200472830,0.682189466024284
202296476,0.0467253518415712
201443430,0.211288226859598
201124175,0.330279274599769
201259013,0.275570807972541
201361429,0.238391434920039
201634581,0.156901280932582
198977199,0.375746791013482
200928935,0.421125115230706
200716840,0.534735528455357
200534307,0.64356707463162
199281417,0.533742700866192
199521776,0.678765338655931
198909874,0.345136650291586
199197879,0.487275893926253
199966474,0.976837815482979
199443298,0.629726659212594
200692851,0.548493817062565
199371288,0.586115799898588
198039247,0.0895001653424853
197298932,0.0193269560893731
