"V1","V2"
1.32756803732053,1.34523678548925
1.31286759146849,1.34103463828243
1.33216164783953,1.34398984336577
1.305770629493,1.34016954795488
1.31920705242877,1.32448138414477
1.30535613928148,1.3434212796871
1.3122621396759,1.33840575261106
1.30708527351642,1.34028669460008
1.31924105614939,1.33730323472035
1.31944977135685,1.33973928455155
1.31206551038724,1.35267678853551
1.31668555689431,1.34936679147383
1.324562656291,1.35809010968424
1.31327691011413,1.35221733703339
1.30904922208299,1.34802568762153
1.30214584333538,1.34774085148091
1.32092940019616,1.34355194762949
1.32097582621155,1.33733139922191
1.31224588323641,1.34136208528605
1.32807990417149,1.33731177897657
1.33057447154572,1.3648961194328
1.31036366966743,1.35432946346729
1.32739537607371,1.33912360782569
1.30892499845652,1.34437600981053
1.31889574821645,1.34294995686063
1.31369569505411,1.34607452534901
1.3174142370808,1.35295260337929
1.31252040147143,1.34476520995951
1.30656533969652,1.34863092623973
1.29759037567009,1.32103712885738
1.31252376746316,1.34903432817778
1.32289254680937,1.34522420653875
1.31646564027675,1.35216539857592
1.30468885195154,1.34537500609968
1.31948152565972,1.34056463445744
1.30799986737667,1.33746825723122
1.317871726139,1.34389186324077
1.30956675356591,1.34556445767666
1.32222555313316,1.33992223650102
1.31080081985153,1.33145719871938
1.31320837444631,1.34637179313274
1.3113994422107,1.33502025340869
1.31552702159084,1.34340697822523
1.31111068988182,1.34299528096029
1.32855789210923,1.34431899642281
1.31658539776387,1.35518374983521
1.30612063345107,1.3405334300247
1.30762646762304,1.34253620263109
1.33027924757974,1.33604291712803
1.31786537919003,1.35175609746885
1.31372854457146,1.3400537470968
1.30740275780149,1.34270861803395
1.30578895631402,1.34138985582283
1.324711336358,1.35016241124476
1.32080716859859,1.35513242138119
1.31702081584004,1.34710777708491
1.32615498857362,1.33038629444238
1.31776161234177,1.33704742303857
1.31464229311555,1.342215440232
1.31734312322804,1.35373718718634
1.31699586032665,1.35347030366557
1.31664345222096,1.33605700666603
1.31353049039377,1.3489286436407
1.3111305814162,1.32555493346826
1.30168112156124,1.3447374905977
1.31927573100937,1.35025796940824
1.31763090480358,1.35261250379002
1.31723754257444,1.33951278079275
1.30464227891203,1.34295812657874
1.31606819765129,1.34496310786952
1.32559615971576,1.3385210020402
1.33087070758592,1.34838708195556
1.32300402833286,1.34955365064976
1.30814028195368,1.34124113847265
1.31320561517904,1.35110622795883
1.3182599242722,1.34116624186034
1.32215605600683,1.34205979839726
1.31424501242001,1.3390243591553
1.31467631798621,1.34922489132998
1.32841071241892,1.34611771465193
1.31154399930618,1.35041628577511
1.31059270187386,1.35144761923126
1.3132570571473,1.34692920658047
1.32750333315069,1.34146139830082
1.3000609951762,1.33145482305402
1.30728542359077,1.34777301152907
1.31868890995503,1.34963151794608
1.32039982801411,1.35233746689703
1.31513189984361,1.35550719412823
1.31695103746023,1.36362940841921
1.32005357180591,1.34498879344871
1.31380978939332,1.33269320359097
1.31625426989456,1.33853262606306
1.32429677889957,1.34714982845322
1.31124806311281,1.34456228795318
1.31476677190284,1.34863973396287
1.30323867615416,1.35635684690848
1.31276840857452,1.34191300381931
1.30162777090645,1.34528952360906
1.31401193784952,1.34725321194915
