"V1","V2"
1.31523214673757,1.3595304965522
1.31258441863522,1.34642399782099
1.29287085532816,1.34370158641709
1.32515760827195,1.34930814743049
1.32531255626534,1.36072924679114
1.31994510822958,1.3674002499817
1.31060975780885,1.34128621232787
1.32540616023019,1.33626805248883
1.30834976176043,1.34757504167701
1.31404984366324,1.35743949961521
1.30209335056138,1.34352210501933
1.31022676159203,1.34515411389926
1.31821332546415,1.35260858357507
1.31709168164422,1.34414443336607
1.30306889907603,1.35468453025854
1.3059466073631,1.33459057056465
1.31102275400209,1.3493133632899
1.32064634150668,1.33272802671398
1.3036769318464,1.34571126899355
1.31816109617214,1.33895280384676
1.30678779822291,1.34810111947632
1.29819610323945,1.34769520531569
1.32386705484632,1.35376875062385
1.31251510872978,1.34555117203159
1.30898138446724,1.35053082655622
1.30701067867249,1.33531809162212
1.31434852968288,1.35475023896387
1.31374852900401,1.34694226472106
1.3147542719699,1.36686240084355
1.30060888317258,1.35345109154222
1.32011442540835,1.35588719068488
1.30853481171453,1.34205637540614
1.31216751071863,1.3453050952555
1.29990759002749,1.35164263184717
1.30947969609284,1.35011888350071
1.30825052951153,1.35998960706602
1.32645326917665,1.34791018415137
1.31223684732367,1.33565400233525
1.31200902214221,1.33741902174875
1.30751731820805,1.34977035939401
1.3178200873356,1.36119338696206
1.32436255704031,1.33670042709429
1.30889297222987,1.36140551029433
1.31766180671438,1.34431280019434
1.30974825757422,1.3385182422674
1.29899778689972,1.34252043853039
1.32090580693752,1.34310549499761
1.30297177211145,1.3542484749066
1.30623133024549,1.36664844891343
1.33072344792737,1.34374082845545
1.31121529008459,1.35682264206152
1.32306313349251,1.35097167903814
1.32642269153651,1.35455996114459
1.31783834298488,1.34399859155436
1.30909017931044,1.35341124998278
1.31968293500933,1.3496332144393
1.31892956756269,1.3458349673055
1.324002178418,1.3469573563632
1.32534490830847,1.34349768495727
1.30781349155263,1.36076964605164
1.31890716926039,1.34585769242324
1.32218684656316,1.34679100253444
1.31709455140785,1.35647549014414
1.31607236723664,1.34721090104405
1.30900956344625,1.36538296140271
1.30960472031933,1.33955011194564
1.30656565852694,1.34868483055638
1.32394649112703,1.33829179821078
1.31280242894349,1.33487740629779
1.30642964418066,1.35368275920997
1.32638820589782,1.35739514268399
1.31523824518211,1.34628966211592
1.31973561801325,1.33888648383038
1.3116538966555,1.35385428528855
1.30398315080784,1.33975344727266
1.30515625914959,1.3531305744293
1.30638470490754,1.35541103775267
1.31713869149089,1.34030562479257
1.31508661165211,1.35071848845414
1.32727391964949,1.33874922846211
1.33214632483087,1.35401035977008
1.32382268155352,1.35547966222521
1.31755572110947,1.35426065851179
1.30505307296038,1.34135728381553
1.30984616881208,1.34407081242123
1.31445484792674,1.34659208167056
1.31626148792327,1.36084122559292
1.30542125987888,1.337083365938
1.31129556880368,1.3484743173368
1.31145997608648,1.37273116212819
1.31622932374995,1.36214670280436
1.30676413268889,1.3450909494414
1.32068368841072,1.34941282251649
1.30703459283248,1.3337337424707
1.30487165409185,1.34393861880636
1.31963898438866,1.35100581847291
1.30846814051388,1.33872297820025
1.31489607242166,1.34512647599357
1.31074010926646,1.33792356711486
1.30750659894455,1.35074840095452
1.31627722998828,1.34751218552856
1.3201276517405,1.33757214565965
1.31960548527681,1.3494907758167
1.31832242960615,1.34788675148424
1.32329206923039,1.35565046244245
1.30202881100585,1.34656762876589
1.30967504627043,1.3370640363743
1.31959616357202,1.35119110855842
1.32301683456822,1.34348474940193
1.31607830575143,1.34061670530418
1.31305458896022,1.32714285019849
1.31348523940265,1.34665765372596
1.32099299834903,1.34761501701912
1.31256847681965,1.33729070465696
1.30931568662279,1.34792253781717
1.31503767796036,1.34450011947263
1.32718231726616,1.35237367795986
1.30627975128547,1.35714558029536
1.3311149062375,1.34792606541021
1.30901794691094,1.34693868481089
1.30571409000306,1.34554450867305
1.32276810396469,1.33003677293678
1.31274093518928,1.33743777407803
1.30611287439276,1.34483351358865
1.30835918130453,1.33058298048683
1.32085360790104,1.34770301402958
1.3284433131137,1.33975826560453
1.31032776303532,1.36328728678362
1.30347042410864,1.3517648969485
1.31457809082285,1.34888759386547
1.31751322669837,1.35273341414973
1.31543153664966,1.3452079824643
1.31669489066674,1.34326232755923
1.30209718805166,1.35379740331918
1.32642836215511,1.35434101866083
1.313623742665,1.36584871721051
1.31476532580466,1.34715770843256
1.31651226810909,1.34798317246856
1.2959454418868,1.35426254909072
1.30602416198034,1.35051500762248
1.30631323540903,1.35540098890649
1.30350324648354,1.35225015698436
1.31245992331229,1.35168511097903
1.30642847368653,1.34775333347133
1.31882650286588,1.3450832952482
1.31464163763078,1.34535107949909
1.32284169848491,1.35513112780556
1.31198260931728,1.34118560887034
1.31548551839192,1.35118211263618
1.30994768392254,1.35083979595203
1.3216527801126,1.34276753268279
1.32237665454723,1.33477097644556
1.31542678833609,1.33521769713975
1.31131802333307,1.36073459785485
1.30706848379106,1.35377449151496
1.31295703577089,1.34531985146445
1.31466468883428,1.33621888330123
1.31378364522489,1.36873101247621
1.31661440197685,1.34859196236309
1.3181894129689,1.3459210222456
1.31234372053413,1.34093154074368
1.30747682232084,1.34472673954708
1.31521170896907,1.33830048760927
1.30376957039995,1.34686671971141
1.32320550309369,1.34974864124754
1.3253063671992,1.35303128982881
1.3211497927228,1.35112863124236
1.30759104911658,1.34435207246109
1.31986403101828,1.35887434515727
1.30566711491135,1.34543273216221
1.31444479892259,1.33905584482307
1.30290666504505,1.35502411617488
1.31303804017578,1.34860001276436
1.30275005530475,1.35709112574999
1.31764885787962,1.34499955708508
1.31354063311493,1.35406214417805
1.33196070889059,1.34446555850313
1.3293779369068,1.34827805032251
1.30600702183587,1.33934579353903
1.31620495695699,1.33568367215919
1.32358423209103,1.34458483896244
1.32887803919296,1.35176318619195
1.32030048572953,1.33573648176809
1.31574976495995,1.33857512188096
1.32138048241468,1.33303670568655
1.32148067552327,1.34727110371804
1.31136958524938,1.35650178305994
1.33393576505934,1.35545445898651
1.3012414601645,1.34787832345012
1.31523174707723,1.3592189559297
1.32238869348405,1.34661385875633
1.31398198668787,1.34731605758795
1.30771217267755,1.3517212942923
1.32140995800485,1.33986284166084
1.30491608966066,1.34794051659809
1.30603548093763,1.34972317348099
1.32405521782039,1.34648155255422
1.31059340235832,1.34245157405092
1.31700988208814,1.35209110707625
1.32084321350437,1.360269230499
1.31519505638383,1.34620331718272
1.30876213762951,1.34844467928336
1.30338232001138,1.3396553832401
1.32748439513138,1.34917197526656
1.31893470375339,1.35167810223907
1.30382831028545,1.34842482958581
1.31051951850304,1.33832407221418
1.31969132462568,1.34574261308978
1.31390008396675,1.36122948600024
1.31388814847166,1.34196126580485
1.31403681419904,1.34291160348718
1.31766304394784,1.3468109797128
1.32940031648732,1.35883537478007
1.32239305893514,1.33380427588942
1.30886033919744,1.34441494813744
1.31685216406632,1.33695220115514
